OBJECTID;CODECARTO;LIBELLE;HISTO;NATURE;LIENDOC;REFERENTIEL;TIMESTAMP;WKT_GEOM
"3874";"62108-INV-0096-02";"habitation";"présent à l'IPM en 1980 présent à l'IPA en 2007";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62108-INV-0096-02";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (241559.329999998 153092.291000001,241566.461000003 153088.866,241577.854999997 153060.465,241583.552000001 153058.263999999,241586.009000003 153079.964000002,241590.592 153053.791999999,241592.693000004 153076.866999999,241598.541000001 153049.929000001,241599.707000002 153075.480999999,241606.674999997 153047.601,241608.303999998 153070.675999999,241612.391999997 153044.535999998,241615.869000003 153066.765000001,241621.167999998 153064.409000002)"
"3875";"53082-INV-0122-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53082-INV-0122-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (113280.348999999 122735.627999999,113270.101000004 122736.921)"
"3876";"53082-INV-0080-01";"habitation";"présent à l'IPA en 2006";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/53082-INV-0080-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (114208.316 122476.669,114214.497000001 122472.848999999)"
"3877";"25117-INV-0160-01";"école";"présent à l'IPA en 2008";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25117-INV-0160-01";"CADMAP2012";"2026-03-24T00:00:00";"MULTIPOINT (166967.748999998 143371.473000001,166975.077 143365.287999999)"
"3387";"81001-INV-0277-01";"";"présent à l'IPM en 1994";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/81001-INV-0277-01";"";"2026-03-24T00:00:00";"MULTIPOINT (256679.111000001 44885,256713.862999998 44909.0430000015,256714.710000001 44918.9910000004,256716.615000002 44933.1730000004)"
"3388";"57081-INV-0564-02";"Gendarmerie ( Hôtel des Artilleurs de la Garde Civique)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0564-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80474.8769999966 144170.899999999,80477.8400000036 144175.344999999)"
"3389";"57081-INV-0286-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0286-02";"";"2026-03-24T00:00:00";"MULTIPOINT (81066.3779999986 144437.704,81070.8229999989 144444.212000001)"
"3390";"57081-INV-0803-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0803-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80749.0249999985 144493.276999999,80751.8030000031 144488.647,80755.2430000007 144484.280999999)"
"3391";"57081-INV-0431-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0431-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80175.0260000005 144827.625,80180.2650000006 144828.578000002)"
"3392";"57081-INV-1687-01";"Habitation(s)";"présent à l'IPIC en 2015";"Ensemble (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1687-01";"";"2026-03-24T00:00:00";"MULTIPOINT (81195.0209999979 144915.638,81200.4450000003 144912.991999999,81207.4570000023 144911.669,81212.2189999968 144909.287999999,81219.0989999995 144907.568,81223.0670000017 144906.245000001)"
"3393";"57081-INV-0817-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0817-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80781.9659999982 144509.151999999,80784.4790000022 144504.522)"
"3394";"57081-INV-0298-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0298-02";"";"2026-03-24T00:00:00";"MULTIPOINT (81054.7920000032 144638.883000001,81058.6279999986 144641,81062.7290000022 144643.778000001)"
"3395";"57081-INV-0778-02";"Commerce(s); Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Ensemble";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0778-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80396.0129999965 144609.925000001,80402.6810000017 144613.894000001,80407.9200000018 144617.386)"
"3396";"51019-INV-0047-01";"chemin de croix - église - grotte artificielle (Chapelle des Pères Montfortins - grotte Notre-Dame de Lourdes)";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51019-INV-0047-01";"";"2026-03-24T00:00:00";"MULTIPOINT (102807.873000003 162307.372000001,102828.987000003 162304.989999998)"
"3397";"56078-INV-0292-01";"maison";"présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0292-01";"";"2026-03-24T00:00:00";"MULTIPOINT (147414.666000001 109960.436000001,147419.640000001 109963.611000001,147423.450000003 109966.574000001,147429.164999999 109969.749000002)"
"3398";"56078-INV-0293-01";"gare";"présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0293-01";"";"2026-03-24T00:00:00";"MULTIPOINT (147446.726999998 110000.995000001,147454.347000003 109991.046)"
"3399";"56078-INV-0295-01";"maison communale";"présent à l'IPIC en 2021";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0295-01";"";"2026-03-24T00:00:00";"MULTIPOINT (147156.754000001 109183.543000001,147163.368000001 109179.706999999,147171.57 109176.664000001)"
"3400";"56078-INV-0377-01";"habitation";"présent à l'IPIC en 2022";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56078-INV-0377-01";"";"2026-03-24T00:00:00";"MULTIPOINT (143884.115000002 114525.317000002,143890.200999998 114524.656)"
"3401";"51065-INV-0174-01";"école";"présent à l'IPIC en 2023";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51065-INV-0174-01";"";"2026-03-24T00:00:00";"MULTIPOINT (91216.6789999977 151744.421999998,91210.612999998 151739.800000001,91221.2299999967 151735.743999999,91215.6209999993 151753.629999999)"
"3402";"62027-INV-0155-01";"bunker";"présent à l'IPIC en 2018";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0155-01";"";"2026-03-24T00:00:00";"MULTIPOINT (248022.239 157792.738000002,248091.243000001 157836.340999998)"
"3403";"62027-INV-0027-02";"ferme";"présent à l'IPM en 1980 présent à l'IPIC en 2024";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0027-02";"";"2026-03-24T00:00:00";"MULTIPOINT (245836.311999999 156811.497000001,245839.751000002 156823.932999998)"
"3404";"62027-INV-0045-02";"habitation";"présent à l'IPM en 1980 présent à l'IPIC en 2024";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0045-02";"";"2026-03-24T00:00:00";"MULTIPOINT (245626.100000001 156703.375,245627.158 156694.697000001)"
"3405";"62027-INV-0021-02";"château (Château Francotte)";"présent à l'IPM en 1980 présent à l'IPIC en 2024";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62027-INV-0021-02";"";"2026-03-24T00:00:00";"MULTIPOINT (245410.785999998 157024.011,245418.428000003 157012.067000002,245440.953000002 157151.612)"
"4038";"56016-INV-0016-02";"habitation - moulin à eau (Forge Jean-Petit)";"présent à l'IPM en 1983 présent à l'IPIC en 2017";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56016-INV-0016-02";"";"2026-03-24T00:00:00";"MULTIPOINT (151118.604000002 75285.8460000008,151143.796999998 75296.199000001,151160.825000003 75265.0729999989)"
"4311";"25044-INV-0054-01";"cimetière";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25044-INV-0054-01";"";"2026-03-24T00:00:00";"MULTIPOINT (138862.347000003 148162.861000001,138910.395000003 148144.234000001)"
"4312";"57081-INV-2081-01";"Ecole - Maison de l'instituteur";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-2081-01";"";"2026-03-24T00:00:00";"MULTIPOINT (74071.0050000027 140882.066,74073.0920000002 140909.962000001)"
"4313";"92003-INV-0062-01";"";"présent à l'IPM en 1975";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/92003-INV-0062-01";"";"2026-03-24T00:00:00";"MULTIPOINT (197229.752999999 129032.171999998,197256.211000003 128994.469000001)"
"4314";"62119-INV-0035-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62119-INV-0035-01";"";"2026-03-24T00:00:00";"MULTIPOINT (243549.359999999 153117.704999998,243565.234999999 153152.313000001)"
"4315";"57081-INV-1145-02";"Dépendance(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1145-02";"";"2026-03-24T00:00:00";"MULTIPOINT (73274.1599999964 148866.162999999,73285.2719999999 148861.136)"
"4316";"57081-INV-2058-01";"Ferme(s)";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-2058-01";"";"2026-03-24T00:00:00";"MULTIPOINT (73763.4270000011 148393.373,73769.0490000024 148415.532000002,73790.8769999966 148407.925000001)"
"4317";"57081-INV-1026-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1026-02";"";"2026-03-24T00:00:00";"MULTIPOINT (78179.2409999967 146012.798999999,78186.1110000014 146022.234000001)"
"4318";"57081-INV-0231-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0231-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80930.3769999966 144604.809,80933.949000001 144600.574999999)"
"4319";"57081-INV-1903-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-1903-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80642.2119999975 145023.510000002,80648.8800000027 145024.145,80654.5949999988 145014.144000001,80657.7700000033 145009.539999999)"
"4320";"57081-INV-0245-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0245-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80248.5080000013 144618.695999999,80258.6679999977 144624.940000001)"
"4321";"57081-INV-0546-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0546-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80215.3189999983 144815.916999999,80218.9139999971 144806.002)"
"4322";"62009-INV-0082-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62009-INV-0082-01";"";"2026-03-24T00:00:00";"MULTIPOINT (244815.663999997 131156.590999998,244822.410999998 131159.634)"
"4323";"91013-INV-0257-01";"";"présent à l'IPM en 1996";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91013-INV-0257-01";"";"2026-03-24T00:00:00";"MULTIPOINT (195882.270999998 87618.7639999986,195891.114 87583.9990000017,195908.800999999 87629.7419999987,195912.156000003 87588.2679999992)"
"4324";"91013-INV-0311-01";"";"présent à l'IPM en 1996";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/91013-INV-0311-01";"";"2026-03-24T00:00:00";"MULTIPOINT (193755.686999999 83292.6099999994,193756.534000002 83281.7679999992,193768.042999998 83088.6479999982,193802.630000003 82878.8509999998)"
"4325";"55039-INV-0075-01";"";"présent à l'IPM en 1997";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/55039-INV-0075-01";"";"2026-03-24T00:00:00";"MULTIPOINT (126334.332000002 151204.719999999,126386.189999998 151224.298999999)"
"4326";"57081-INV-0631-02";"Hôtel particulier (Hôtel Crombez)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0631-02";"";"2026-03-24T00:00:00";"MULTIPOINT (80713.6529999971 144546.081,80726.7730000019 144541.598000001,80727.3910000026 144538.458000001,80727.4650000036 144558.464000002)"
"4327";"25044-INV-0042-01";"habitation";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25044-INV-0042-01";"";"2026-03-24T00:00:00";"MULTIPOINT (138770.506999999 147828.276999999,138778.18 147821.662)"
"4328";"57081-INV-0553-02";"Habitation(s)";"présent à l'IPM en 1978 présent à l'IPIC en 2015";"Ensemble";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/57081-INV-0553-02";"";"2026-03-24T00:00:00";"MULTIPOINT (81312.4409999996 144305.199999999,81321.1199999973 144310.703000002,81330.4329999983 144314.725000001)"
"4329";"62122-INV-0050-01";"";"présent à l'IPM en 1980";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/62122-INV-0050-01";"";"2026-03-24T00:00:00";"MULTIPOINT (248689.641999997 140512.855999999,248714.725000001 140515.555)"
"4103";"51009-INV-0037-02";"cité (Coron de la Distillerie)";"présent à l'IPM en 1988 présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51009-INV-0037-02";"";"2026-03-24T00:00:00";"MULTIPOINT (104631.015000001 127265.662,104642.921999998 127268.412999999,104654.034000002 127268.677999999,104666.204999998 127265.649999999,104676.259000003 127265.647,104686.048 127265.642999999,104696.895999998 127265.640000001,104708.273000002 127265.636,104718.592 127265.631999999,104732.351000004 127265.627,104741.876000002 127265.624000002,104752.195 127266.561000001)"
"4104";"51008-INV-0144-02";"moulin à eau (Moulin du Rié)";"présent à l'IPM en 1988 présent à l'IPIC en 2020";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/51008-INV-0144-02";"";"2026-03-24T00:00:00";"MULTIPOINT (104221.851000004 133576.092,104222.696999997 133565.719999999,104295.086999998 133577.785,104312.549999997 133634.142000001)"
"4105";"56086-INV-0090-02";"maison rurale";"présent à l'IPM en 1983 présent à l'IPIC en 2023";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56086-INV-0090-02";"";"2026-03-24T00:00:00";"MULTIPOINT (155939.976000004 112495.684,155940.505000003 112499.916999999)"
"4106";"56086-INV-0009-02";"maison communale";"présent à l'IPM en 1983 présent à l'IPIC en 2023";"Monument (pastillé)";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56086-INV-0009-02";"";"2026-03-24T00:00:00";"MULTIPOINT (151460.523000002 109869.881000001,151461.316 109876.866)"
"4107";"25015-INV-0008-02";"ferme (Ferme de Binchefort - Ferme Rose)";"présent à l'IPM en 1973 présent à l'IPIC en 2019";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25015-INV-0008-02";"";"2026-03-24T00:00:00";"MULTIPOINT (142159.965000004 152410.517000001,142188.539999999 152384.322999999)"
"4108";"25015-INV-0026-01";"gare (Gare de Nidérand)";"présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/25015-INV-0026-01";"";"2026-03-24T00:00:00";"MULTIPOINT (141256.195 151904.710999999,141266.513999999 151904.710999999)"
"4109";"56016-INV-0623-02";"château (Château de Chimay)";"présent à l'IPIC en 2021";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56016-INV-0623-02";"";"2026-03-24T00:00:00";"MULTIPOINT (145981.906999998 81945.8619999997,145982.339000002 81977.7639999986,146041.399999999 81975.6079999991,146050.237999998 81976.4710000008,146052.255000003 81980.1579999998,146060.134999998 81967.6440000013,146821.789999999 82940.6460000016,146830.891000003 82907.1070000008)"
"4110";"56016-INV-0468-01";"brasserie";"présent à l'IPIC en 2017";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56016-INV-0468-01";"";"2026-03-24T00:00:00";"MULTIPOINT (147833.829999998 79624.3660000004,147841.772 79638.9250000007)"
"4111";"56016-INV-0174-02";"habitation";"présent à l'IPM en 1983 présent à l'IPIC en 2018";"Monument";"https://inventairepatrimoine.wallonie.be/fr/inventaire-regional-du-patrimoine/fiche/56016-INV-0174-02";"";"2026-03-24T00:00:00";"MULTIPOINT (146304.244999997 82104.4189999998,146308.067000002 82110.0859999992,146314.369000003 82114.3500000015,146319.696000002 82117.8409999982,146322.480999999 82120.3850000016,146329.108999997 82124.5410000011)"
